1686 -37 -14165
1687 -38 -14912
1688 -39 -15659
1689 -40 -16406
1690 -41 -17153
1691 -42 -17900
1692 -43 -18647
1693 -44 -19394
1694 -45 -20141
1695 -46 -20888
1696 -47 -21635
1697 -48 -22382
1698 -49 -23129
1699 -50 -23876
1700 -51 -24623
1701 -52 -25370
1702 -53 -26117
1703 -54 -26864
1704 -55 -27611
1705 -56 -28358
1706 -57 -29105
1707 -58 -29852
1708 -59 -30599
1709 -60 -31346
1710 -61 -32093
1711 -62 -32840
1712 -63 -33587
1713 -64 -34334
1714 -65 -35081
1715 -66 -35828
1716 -67 -36575
1717 -68 -37322
1718 -69 -38069
1719 -70 -38816
1720 -71 -39563
1721 -72 -40310
1722 -73 -41057
1723 -74 -41804
1724 -75 -42551
1725 -74 -43298
1726 -73 -44065
1727 -72 -44850
1728 -71 -45589
1729 -70 -46216
1730 -69 -46717
1731 -68 -47106
1732 -67 -47449
1733 -66 -47810
1734 -65 -48191
1735 -64 -48592
1736 -63 -49011
1737 -62 -49384
1738 -61 -49645
1739 -60 -49780
1740 -59 -49803
1741 -58 -49780
1742 -57 -49775
1743 -56 -49790
1744 -55 -49825
1745 -54 -49878
1746 -53 -49885
1747 -52 -49780
1748 -51 -49549
1749 -50 -49206
1750 -49 -48817
1751 -48 -48446
1752 -47 -48095
1753 -46 -47632
1754 -45 -47043
1755 -44 -46342
1756 -43 -45595
1757 -42 -44848
1758 -41 -44101
1759 -40 -43354
1760 -39 -42607
1761 -38 -41860
1762 -37 -41113
1763 -36 -40366
1764 -35 -39619
1765 -34 -38872
1766 -33 -38125
1767 -32 -37378
1768 -31 -36631
1769 -30 -35884
1770 -29 -35137
1771 -28 -34390
1772 -27 -33643
1773 -26 -32896
1774 -25 -32149
1775 -24 -31402
1776 -23 -30655
1777 -22 -29908
1778 -21 -29161
1779 -20 -28414
1780 -19 -27667
1781 -18 -26920
1782 -17 -26173
1783 -16 -25426
1784 -15 -24679
1785 -14 -23932
1786 -13 -23185
1787 -12 -22438
1788 -11 -21691
1789 -10 -20944
1790 -9 -20197
1791 -8 -19450
1792 -7 -18703
1793 -6 -17956
1794 -5 -17209
1795 -4 -16462
1796 -3 -15715
1797 -2 -14968
1798 -1 -14221
1799 0 -13474
1800 1 -12727
